420,Near Crescent Mills to Spanish Creek, Indian Creek (Feather trib) California, US
421,E. Fork Confluence to Klamath River, Indian Creek (Klamath trib) California, US
422,Oak Grove Bridge to Gateway Bridge, Kaweah, East Fork California, US
423,Hospital Rock , Kaweah, Middle Fork California, US
424,Tarbell Pocket to Yucca Creek, Kaweah, North Fork California, US
425,Yucca Creek to Paradise Beach, Kaweah, North Fork California, US
426,Dineley Bridge to N. Fork Bridge, Kaweah California, US
427,N. Fork Bridge to Lake Kaweah, Kaweah California, US
428,Park Boundary/ Gateway to Dinley Bridge, Kaweah California, US
429,Terminus Dam to VIsalia, Kaweah California, US
430,1) Monache Meadows to Kennedy Meadows, Kern, S. Fork California, US
431,2) Kennedy Meadows to Long Valley, Kern, S. Fork California, US
432,1) Junction Meadow to Forks of the Kern, Kern California, US
433,2) Forks of the Kern to Johnsondale Bridge, Kern California, US
434,3) Johnsondale Bridge to Powerhouse #3, Kern California, US
435,3.5) Powerhouse #3 to Riverside Park , Kern California, US
436,4) Lake Isabella to Sandy Flat (Dam Run), Kern California, US
437,5) Sandy Flat to Democrat Hot Springs (Miracle Run), Kern California, US
438,6) Below Democrat to Kern #1 Powerhouse, Kern California, US
439,8) Rancheria Road to Hart Park, Kern California, US
440,Mouth of Canyon to Rancheria Road, Kern California, US
441,Dusy Branch to S. Fork confluence, Kings, Middle Fork California, US
442,Above Wishon Reservoir, Kings, N. Fork California, US
443,Balch Afterbay to confluence with Dinkey Creek, Kings, N. Fork California, US
444,Dinkey Creek to Main Kings Confluence, Kings, N. Fork California, US
445,1. Headwaters to Bubbs Creek confluence, Kings, S. Fork California, US
446,1.5) Bubbs Creek Confluence to Park Boundary, Kings, S. Fork California, US
447,2. Park Boundary to Boyden Cave, Kings, S. Fork California, US
448,3. Boyden Cave to Middle Fork confluence, Kings, S. Fork California, US
449,1. Middle, S. Fork confluence to Garnet Dike Campground, Kings California, US
450,2. Garnet Dike Campground to Kirch Flat Campground, Kings California, US
451,3. Kings River Powerhouse to Big Creek Cove, Kings California, US
452,4. Pine Flat Dam to Centerville (Route 180), Kings California, US
453,1) Iron Gate Dam to Sarah Totten CG , Klamath California, US
454,2) Sarah Totten Campground to Happy Camp , Klamath California, US
455,3) Happy Camp to Coon Creek, Klamath California, US
456,4) Coon Creek to Ishi Pishi Falls, Klamath California, US
457,5) Ishi Pishi Bridge to Orleans (Ikes) , Klamath California, US
458,6) Orleans to Weitchpec , Klamath California, US
459,7) Weitchpec to Klamath Glen , Klamath California, US
460,C. JC Boyle Powerhouse to Copco Reservoir (Hell's Corner) , Klamath California, US/Oregon, US
461,2nd Divide Bridge to Downieville , Lavezzola Creek California, US
462,1) Poole Power Plant to Aspen Campground, Lee Vining Creek California, US
463,2) Aspen Campground to Diversion Dam, Lee Vining Creek California, US
464,Phillips Drive to Buzzard Roost Road, Little Cow Creek California, US
465,Burrow Valley Road / Sycamore Road to Sycamore Creek, Little Dry Creek California, US
466,Healdsburg-Geyserville Road to Big Sulphur Creek, Little Sulphur Creek California, US
467,Pico Blanco BSC to Hwy.1, Little Sur California, US
468,I-15 to I-5, Los Penasquitos Creek California, US
469,Lost Creek Reservoir to Forbestown Reservi, Lost Creek California, US
470,1) N. and S. Fk. conf. to Double A Ranch near Barry Creek Rd, Mad California, US
471,2) Ruth Reservoir to Forest Service Road 5 mi. below Hwy 36, Mad California, US
472,3) Jackshaw Road to Butler Valley-Maple Creek Road, Mad California, US
473,Mark West Lodge to Mark West Road, Mark West Creek California, US
474,Shelter Cove Road to Honeydew, Mattole California, US
475,Fowler Camp to McCloud Reservoir, McCloud California, US
476,McCloud Reservoir to Lake Shasta, McCloud California, US
477,Greeley Hill Road to Merced confluence, Merced, N. Fork California, US
478,0.5) Gravelly Ford to Wawona, Merced, S. Fork California, US
479,1) Wawona to Main Merced, Merced, S. Fork California, US
480,2) Snyder Gulch to Main Merced, Merced, S. Fork California, US
481,0.5) Headwaters to Vernal Falls, Merced California, US
482,1) Stables to El Capitan Meadow, Merced California, US
483,2) El Cap Meadow to Highway 120 / 140 junction., Merced California, US
484,3) Routes 120-140 Junction to Park Boundary, Merced California, US
485,4) Park Boundary to Redbud, Merced California, US
486,5) Redbud to Briceburg, Merced California, US
487,6) Briceburg to Bagby , Merced California, US
488,6) Merced Falls to Snelling Diversion Dam, Merced California, US
489,7) Snelling diversion to San Joaquin confluence, Merced California, US
490,Squaw Valley (Highway 180) to Wonder Valley, Mill Creek (Fresno County) California, US
491,Town of Mill Creek to Highway 99, Mill Creek (Tehama County) California, US
492,Crabtree (Forest Service Road 12S01) to Kings River, Mill Flat Creek California, US
493,1) Route 4 Bridge to Salt Springs Reservoir, Mokelumne, N. Fork California, US
494,2.2) Below Salt Springs Reservoir to Tiger Creek Afterbay, Mokelumne, N. Fork California, US
495,3) Below Tiger Creek to Red Corral Road, Mokelumne, N. Fork California, US
496,4.2)Ponderosa Way to Electra Picnic area, Mokelumne California, US
497,5) Electra to Middle Bar , Mokelumne California, US
498,Below Comanche Reservoir, Mokelumne California, US
499,A) First Recess to Lake Edison, Mono Creek California, US
500,B) Vermillion Dam to Mono Diversion, Mono Creek California, US
501,C) Mono Diversion to SF San Joaquin, Mono Creek California, US
502,Hunter Liggett to Turtle Creek, Nacimiento California, US
503,St. Helena to Napa, Napa California, US
504,Hendy Woods State Park to Navarro Beach, Navarro California, US
505,E Fork confluence to Trinity River, New California, US
506,Northspur to Fort Bragg, Noyo California, US
507,Hwy 101 bridge, 8 mi. N. of Willits to Hwy 162, E. of Longvale, Outlet Creek California, US
508,Pleasant Valley Reservoir to Pleasant Valley Campground Footbridge, Owens River California, US
509,Scott River Tributary, Patterson Creek California, US
510,Second Divide Turnout to Downieville, Pauley Creek California, US
511,Portola State Park to Memorial County Park, Pescadero Creek California, US
512,1) Upper, Piru Creek California, US
513,2) Pyramid Lake to Lake Piru , Piru Creek California, US
514,3) Lake Piru to Santa Clara River, Piru Creek California, US
515,(2) (Pit 1) Fall River Mills to Pit River Campground, Pit California, US
516,(1) Nubieber to Pittville, Pit California, US
517,(3) Pit River Campground to Highway 299, Pit California, US
518,(Pit 3) Lake Britton to Pit 3 Powerhouse, Pit California, US
519,(Pit 4) Pit 4 Dam to Pit 4 Powerhouse, Pit California, US
520,(Pit 5) Pit 5 Dam to Pit 5 Powerhouse, Pit California, US
521,Hwy 29 to Lake Berryessa, Putah Creek California, US
522,Lake Berryessa (Monticello Dam) to Lake Solano, Putah Creek California, US
523,1) Fish Rock Road to Mountain View Road, Rancheria Creek California, US
524,2) Mountain View Road to Navarro River, Rancheria Creek California, US
525,US 101 to Big Bend, Rattlesnake Creek California, US
526,Hwy 299 to Bair Road, Redwood Creek California, US
527,Lacks Creek to Orick, Redwood Creek California, US
528,Ellicott Bridge to Oxbow Reservoir (Ralston PH), Rubicon California, US
529,1) Silver Lake to Grant Lake, Rush Creek California, US
530,2) Grant Lake to Mono Lake, Rush Creek California, US
531,Falls 1 Mi. up from Hwy 20 to Lake Mendocino, Russian, E. Fork California, US
532,Calpella to Ukiah, Russian California, US
533,Pieta Creek to 101 Bridge, Russian California, US
534,1) Box Canyon Dam to Dunsmuir, Sacramento California, US
535,2) Dunsmuir to Castle Craig, Sacramento California, US
536,3) Castle Craig to Sims Road, Sacramento California, US
537,4) Sims Flat Campground to Lake Shasta, Sacramento California, US
538,Idlewild Campground to Sawyers Bar, Salmon, N. Fork California, US
539,Little North Fork to Forks of Salmon, Salmon, N. Fork California, US
540,Bridge near Schoolhouse Flat (above Cecilville) to Limestone Bluffs, Salmon, S. Fork California, US
541,Limestone Bluffs to Matthews Creek Campground, Salmon, S. Fork California, US
542,Methodist Creek to Forks of Salmon, Salmon, S. Fork California, US
543,Forks of Salmon to Somes Bar, Salmon California, US
544,Mt. Baldy Road to San Antonio Dam, San Antonio Creek California, US
545,Above and down to Mission San Antonio de Padua, San Antonio California, US
546,Highway 280 to San Fransisco Bay, San Francisquito Creek California, US
547,to Reservoir, San Gabriel, N.Fk. California, US
548,Eldoraville Camp to Reservoir, San Gabriel California, US
549,somewhere below Morris Dam to Hwy.39/San Gabriel Cyn Rd., San Gabriel California, US
550,Sheep Crossing to confluence with Middle Fork, San Joaquin, North Fork California, US
551,Devils Postpile Nat'l Monument to Mammoth Pool Reservoir, San Joaquin, Middle Fork California, US
552,Bridge over Piute Creek to Florence Lake, San Joaquin, S. Fork California, US
553,Florence Lake to Mono Hot Springs, San Joaquin, S. Fork California, US
554,Mono Hot Springs to Middle Fork, to Mammoth Pool, San Joaquin, S. Fork California, US
555,1. Mammoth Pool Dam to Mammoth Pool Powerhouse, San Joaquin California, US
556,2. Chawanakee Gorge (Dam 6 to Reddinger Reservoir), San Joaquin California, US
557,3. Horseshoe Bend (Redinger Dam to Kerckhoff Reservoir), San Joaquin California, US
558,3.5 Big Creek #4 Powerhouse to Kerchoff reservoir, San Joaquin California, US
559,4. Patterson Bend (Kerckhoff Reservoir to Kerchoff #1 PH), San Joaquin California, US
560,5. Squaw Leap (Kerchoff #1 PH to Kerchoff #2 PH), San Joaquin California, US
561,6. Millerton Lake Bottom (Kerchoff #2 PH to Millerton Reservoir), San Joaquin California, US
562,Friant Dam to Mendota Pool Dam, San Joaquin California, US
563,Mendota Pool to Merced River Confluence, San Joaquin California, US
564,Boulder Creek to Felton, San Lorenzo California, US
565,Felton (Henry Crowell State Park Bridge) to Ocean at Santa Cruz, San Lorenzo California, US
566,Highway 126 (at Fillmore) to McGrath Beach State Park, Santa Clara California, US
567,Murrieta Creek to Sandia Creek Rd., Santa Margarita California, US
568,Paradise Rd to Lake Cachuma, Santa Ynez River California, US
569,Canyon Entrance near Meamber Creek to Klamath Confluence, Scott California, US
570,Lion Campground to Fillmore, Sespe Creek California, US
571,Hwy 263 bridge (4 mi. N. of Yreka) to Klamath River, Shasta California, US
572,Atherton Flat to Ice House Reservoir, Silver Creek, S. Fork California, US
573,Icehouse Dam to Junction Reservoir, Silver Creek, S.Fork California, US
574,Camino Reservoir to SF American to Slab Creek Reservoir, Silver Creek California, US
575,6 Miles Above Patrick Creek to S. Fork Road (thru Oregon Hole Gorge), Smith, Middle Fork California, US
576,Low Divide Road (near OR-CA border) to Gasquet (confluence with Middle Fork), Smith, N. Fork California, US
577,Bridge near Big Flat Campground to confluence with Middle Fork, Smith, S. Fork California, US
578,Cabin Creek Trailhead to McCloud River to Shasta Reservoir, Squaw Valley Creek California, US
579,1. Kennedy Meadows to Clark's Fork Bridge, Stanislaus, Middle Fork California, US
580,2. Clark's Fork bridge to Donnells Lake, Stanislaus, Middle Fork California, US
581,3. Donnells dam to Beardsley Reservoir, Stanislaus, Middle Fork California, US
582,4. Sand Bar Flat Dam to Camp 9 Powerhouse, Stanislaus, Middle Fork California, US
583,Sourgrass Bridge to Calaveras Big Trees , Stanislaus, N. Fork California, US
584,Hwy 108 Bridge to Lyons Reservoir, Stanislaus, S. Fork California, US
585,Camp Nine to Parrot's Ferry, Stanislaus California, US
586,Goodwin Dam to Knights Ferry, Stanislaus California, US
587,Knight's Ferry to Orange Blossom Bridge, Stanislaus California, US
588,Mill Creek to Diversion Dam, Stony Creek California, US
589,Stony Gorge Reservoir to Black Butte Reservoir, Stony Creek California, US
590,Devil's Corral to Susanville, Susan California, US
591,Maxson Road to Trimmer Springs Road, Sycamore Creek California, US
592,Super Slide, Tenaya Creek California, US
593,Gauge on Hwy 101 to S. Fork Eel, Tenmile Creek California, US
594,Above Paskenta, Thomes Creek California, US
595,Hearst Road at Rocktree Creek to Hearst on Eel River, Tomki Creek California, US
596,Rams Horn Road to Clair Engle Lake, Trinity, E. Fork California, US
597,Hobo Gulch to Bridge 1 mi. above mouth, Trinity, N. Fork California, US
598,1. EF/SF confluence to Scott Flat Campground, Trinity, S. Fork California, US
599,2. Scott Flat Campground to Klondike Mine, Trinity, S. Fork California, US
600,3. Klondike Mine to Oak Flat or Hyampom Gorge, Trinity, S. Fork California, US
601,4. Hyampom Valley, Trinity, S. Fork California, US
602,5. Big Slide to Surprise Creek, Trinity, S. Fork California, US
603,6. Surprise Creek to Salyer, Trinity, S. Fork California, US
604,1) Tangle Blue Creek to Clair Engle Lake, Trinity California, US
605,2) Lewiston to Junction City, Trinity California, US
606,3) Pigeon Point Campground to Cedar Flat, Trinity California, US
607,Cedar Flat to Hawkins Bar (Burnt Ranch Gorge), Trinity California, US
608,Hawkins Bar to Weitchpec, Trinity California, US
609,1. Alpine Meadows Road to Floriston , Truckee California, US
610,2. Floriston (or Farad) to Verdi, NV , Truckee California, US
611,Camp Nelson to Springville/Globe (Lake Success), Tule, MF California, US
612,Tule Indian Reservation, Tule, SF California, US
613,Buchanan Road to Main Tuolumne River, Tuolumne, North Fork California, US
614,Highway 120 Bridge to Rainbow Pool Picnic Area, Tuolumne, S. Fork California, US
615,1) Tuolumne Meadows to Hetch Hetchy Reservoir, Tuolumne California, US
616,2) Hetch Hetchy to Early Intake, Tuolumne California, US
617,3) Cherry Creek to Meral's Pool, Tuolumne California, US
618,4) Lumsden Campground (Merals Pool) to Wards Ferry Bridge, Tuolumne California, US
619,5) Below La Grange, Tuolumne California, US
620,A) W. Fork to bridge near Senteney Creek, Van Duzen California, US
621,B) Grizzly Creek to Hwy 36 bridge, 7.5 mi. E. of Carlotta, Van Duzen California, US
622,Placerville to SF American confluence, Weber Creek California, US
623,A) Leavitt Station Trailhead to Pickel Meadow, West Walker California, US
624,B) Hwy 395 Bridge to Walker, West Walker California, US
625,1. Grey Mt. Campground to Chilkoot Campground, Willow Creek, NF California, US
626,2. Chilkoot Campground to Bass Lake , Willow Creek, NF California, US
627,North Fork confluence to Salmon River, Wooley Creek California, US
628,Tioga Pass Road to Yosemite Falls, Yosemite Creek California, US
629,A) Milton Reservoir to Plumbago Crossing , Yuba, Middle Fork California, US
630,B) Plumbago Crossing to Our House Reservoir, Yuba, Middle Fork California, US
631,C) Our House Dam to Route 49, Yuba, Middle Fork California, US
632,D) Route 49 to Englebright reservoir, Yuba, Middle Fork California, US
633,A) Wild Plum Campground to Downieville, Yuba, N. Fork California, US
634,B) Downieville to Goodyears Bar Bridge, Yuba, N. Fork California, US
635,C) Goodyears Bar Bridge to Hwy 49 Bridge, Yuba, N. Fork California, US
636,D) Bullards Bar Dam to Colgate Powerhouse, Yuba, N. Fork California, US
637,A) Kingvale to Cisco Grove, Yuba, S. Fork California, US
638,B) Cisco Grove to Spaulding Reservoir, Yuba, S. Fork California, US
639,B.5) Spaulding Reservoir to Canyon Creek Confluence, Yuba, S. Fork California, US
640,C) Washington to Edwards Crossing, Yuba, S. Fork California, US
641,D) Edwards Crossing to Purdon Crossing, Yuba, S. Fork California, US
642,E) Purdon's Crossing to Route 49, Yuba, S. Fork California, US
643,F) Route 49 to Bridgeport, Yuba, S. Fork California, US
644,B) Englebright Dam to Parks Bar (Hwy 20), Yuba California, US
645,Highway 20 to Marysville, Yuba California, US
646,N2300 Rd to Vermilion River (0.5-1.5 miles), Bailey Creek Illinois, US
647,Bridge to Lusk Creek (4 miles), Bear Branch Illinois, US
648,CR900E to Hwy 96 in Marcelline (4.5 miles), Bear Creek Illinois, US
649,Point Rock Park to Jacobstown Road (at Scenic Bluff Rd) (6.2 miles), Carroll Creek Illinois, US
650,5th St to Bob Bangart Park on Bottom Road (1 mile), Cedar Creek (Adams Co.) Illinois, US
651,Cedar Creek Rd to Peru Bottom Rd (5.9 miles), Cedar Creek (La Salle Co.) Illinois, US
652,E1800 (E.18th Rd.) to Hwy.71 (6.5 miles), Covel Creek Illinois, US
653,a) Wheeling, Dam #1: Bill's Hole (PnP), Des Plaines Illinois, US
654,b) Lockport, Fishnet Rapids: Romeo Rd. to Division St. (0.75 mile or 4.25 mile), Des Plaines Illinois, US
655,Shorewood: Hammel Woods to W.Story St. (up to 10.2 miles), DuPage Illinois, US
656,End of Gorge Trail to Parking Lot (2 miles), Fall Creek Illinois, US
657,St.Charles: Burr Road to Leroy Oaks Forest Preserve (4.8 miles), Ferson Creek Illinois, US
